_about,average_price,house_price_index,ref_month,ref_period_duration,ref_period_start,ref_region,sales_volume,percentage_change,percentage_annual_change
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2007-01,186250,112.2,2007-01,3,2007-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,237.0,10.2,52.5
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2007-02,186250,112.2,2007-02,3,2007-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,237.0,10.2,52.5
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2007-03,186250,112.2,2007-03,3,2007-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,237.0,10.2,52.5
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2007-04,204261,123.1,2007-04,3,2007-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,275.0,9.7,52.8
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2007-05,204261,123.1,2007-05,3,2007-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,275.0,9.7,52.8
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2007-06,204261,123.1,2007-06,3,2007-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,275.0,9.7,52.8
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2007-07,214498,129.2,2007-07,3,2007-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,191.0,5.0,42.9
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2007-08,214498,129.2,2007-08,3,2007-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,191.0,5.0,42.9
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2007-09,214498,129.2,2007-09,3,2007-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,191.0,5.0,42.9
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2007-10,203007,122.3,2007-10,3,2007-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,126.0,-5.4,20.1
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2007-11,203007,122.3,2007-11,3,2007-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,126.0,-5.4,20.1
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2007-12,203007,122.3,2007-12,3,2007-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,126.0,-5.4,20.1
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2008-01,185668,111.9,2008-01,3,2008-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,83.0,-8.5,-0.3
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2008-02,185668,111.9,2008-02,3,2008-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,83.0,-8.5,-0.3
